"","unit","COMID","length.km","width.km","area.kmsq","area.acre","unit.area.acre","proportion.area"
"72","13",12952486,0.247,0.00565445977206052,0.00139665156369895,0.345120117424542,66.2445031800196,0.00520979252401783
"73","13",12953226,0.981,0.0060592009682843,0.0059440761498869,1.46881320448768,66.2445031800196,0.0221726050310345
"74","13",12952488,0.045,0.00567484582490979,0.000255368062120941,0.0631028224049258,66.2445031800196,0.00095257446845731
"75","13",12952484,0.084,0.00563558090217128,0.000473388795782388,0.116976918964089,66.2445031800196,0.00176583585578722
"76","13",12952540,1.377,0.00858146786221572,0.011816681246271,2.91996552703571,66.2445031800196,0.0440786085918811
"77","14",12953234,2.175,0.0053560570458648,0.0116494240747559,2.87863537986535,22.7435319202158,0.126569408391079
"78","14",12953244,1.297,0.00236808506869461,0.00307140633409691,0.758961033827685,22.7435319202158,0.0333704121457527
"79","14",12952562,2.421,0.00632476480986053,0.0153122556046723,3.7837407623153,22.7435319202158,0.166365574862719
"80","14",12953240,1.642,0.00569990276536581,0.00935924034073066,2.31271865463913,22.7435319202158,0.101686873558255
"81","14",12952546,2.455,0.00523808423991103,0.0128594968089816,3.17765086445919,22.7435319202158,0.139716684093147
"82","14",12953270,6.291,0.0059622612244898,0.0375085853632653,9.26857329448342,22.7435319202158,0.407525679256745
"83","14",12952554,0.908,0.00251035208467184,0.00227939969288203,0.563251930625754,22.7435319202158,0.0247653676923021
"84","15",12953262,0.909,0.00357820613158444,0.00325258937361026,0.803732337922011,46.0425401240359,0.0174562988001271
"85","15",12952572,1.762,0.00752446824936529,0.0132581130553816,3.27615108408489,46.0425401240359,0.0711548727602588
"86","15",12952570,0.074,0.00521801422118909,0.000386133052367993,0.0954155552024738,46.0425401240359,0.00207233473534323
"87","15",12953252,0.145,0.00521129731613767,0.000755638110839962,0.186722243630237,46.0425401240359,0.00405542880838499
"88","15",12953256,1.815,0.00517750779721673,0.00939717665194836,2.32209292129404,46.0425401240359,0.0504336406079782
"89","15",12952568,0.444,0.0059964054738847,0.00266240403040481,0.657894363552898,46.0425401240359,0.0142888372748456
"90","15",12952578,0.54,0.00758397361796147,0.00409534575369919,1.01198197470778,46.0425401240359,0.0219792820287837
"91","15",12953254,3.309,0.00438603071758204,0.014513375644479,3.58633322500524,46.0425401240359,0.0778917326312552
"92","15",12952564,1.379,0.00598066818528396,0.00824734142750658,2.03796244953397,46.0425401240359,0.0442625981113079
"93","15",12953258,8.916,0.00631391387106127,0.0562948560743823,13.9107618848994,46.0425401240359,0.302128463100095
"94","15",12953260,1.869,0.00377440690776694,0.00705436651061641,1.74317192761506,46.0425401240359,0.0378600295057367
"95","15",12953264,4.489,0.00820922371175906,0.0368512052420864,9.10613112887057,46.0425401240359,0.197776471592123
"96","15",12953266,4.01,0.00737132276240435,0.0295590042772414,7.30418902771732,46.0425401240359,0.158640010043761
"97","16",12952908,4.946,0.01161288,0.05743730448,14.1930670339761,43.761086188729,0.324330775812225
"98","16",12953622,5.943,0.00810538580645161,0.0481703078477419,11.9031422961071,43.761086188729,0.272002898757408
"99","16",12953320,4.158,0.00813816,0.03383846928,8.36166785969936,43.761086188729,0.191075418549665
"100","16",12952804,1.677,0.0106646133333333,0.0178845565599999,4.41937017112988,43.761086188729,0.100988584974112
"101","16",12952946,1.832,0.0107883157894737,0.0197641945263158,4.88383882781653,43.761086188729,0.111602321906589
"102","17",12953050,1.844,0.00135430713502723,0.00249734235699021,0.617106735778176,45.2288120355131,0.0136441066657606
"103","17",12953366,4.435,0.00610050550105986,0.0270557418972005,6.68561942238489,45.2288120355131,0.147817710028188
"104","17",12953336,2.846,0.0036576,0.0104095296,2.57225078270175,45.2288120355131,0.0568719510183476
"105","17",12953014,0.196,0.00611433558522164,0.00119840977470344,0.296133504532074,45.2288120355131,0.0065474526348283
"106","17",12953032,1.659,0.00203421007746083,0.00337475451850752,0.83392000265384,45.2288120355131,0.0184378046896093
"107","17",12952972,2.1,0.00283500310068416,0.00595350651143674,1.47114349757583,45.2288120355131,0.0325266888818726
"108","17",12952970,0.721,0.006169152,0.004447958592,1.09911450462632,45.2288120355131,0.0243012021576712
"109","17",12953042,1.04,0.00766620787850828,0.00797285619364861,1.97013567111439,45.2288120355131,0.0435593061689851
"110","17",12953350,4.2,0.00931025454545454,0.0391030690909091,9.66257880424601,45.2288120355131,0.213637687336539
"111","17",12952984,2.537,0.00141738264961214,0.003595899782066,0.888566187365116,45.2288120355131,0.0196460209184231
"112","17",12953038,1.471,0.00787976621504234,0.0115911361023273,2.86423210820342,45.2288120355131,0.0633275998041792
"113","17",12953356,3.645,0.0024297903409282,0.00885658579268329,2.18851001079768,45.2288120355131,0.0483875192007982
"114","17",12954890,0.42,0.00308654222811452,0.0012963477358081,0.320334501770956,45.2288120355131,0.00708253184981808
"115","17",12953334,1.206,0.00627888,0.00757232928,1.87116331532939,45.2288120355131,0.0413710471515408
"116","17",12953058,2.826,0.00747013767698432,0.0211106090751577,5.21654510852104,45.2288120355131,0.115336770384884
"117","17",12953344,3.282,0.00822621333333333,0.02699843216,6.67145787791218,45.2288120355131,0.147504601108555
"118","18",12953342,5.063,0.0056388,0.0285492444,7.05467192806134,55.9301402019767,0.126133635685255
"119","18",12953616,0.419,0.00625692093158145,0.00262164987033263,0.647823791281888,55.9301402019767,0.0115827314028259
"120","18",12952962,2.548,0.00182306917246332,0.00464518025143654,1.14784903801497,55.9301402019767,0.0205229065021082
"121","18",12953028,1.23,0.00618977495983787,0.00761342320060058,1.88131784425537,55.9301402019767,0.033636923445239
"122","18",12952998,0.055,0.00208127426848498,0.000114470084766674,0.0282861739628477,55.9301402019767,0.000505741159609109
"123","18",12952994,4.942,0.00452656657940503,0.0223702920354197,5.52781954694427,55.9301402019767,0.0988343588444805
"124","18",12953020,3.114,0.00521208,0.01623041712,4.01062341380881,55.9301402019767,0.0717077303816068
"125","18",12952990,1.557,0.00148944260102707,0.00231906212979915,0.573052732230075,55.9301402019767,0.0102458661852205
"126","18",12952986,3.179,0.00222496528028092,0.00707316462601305,1.74781704309101,55.9301402019767,0.0312500028925235
"127","18",12952988,2.246,0.00160770259361253,0.00361090002525374,0.892272828180123,55.9301402019767,0.0159533451008333
"128","18",12952964,2.056,0.00183564109419471,0.00377407808966432,0.932595006033374,55.9301402019767,0.0166742833589467
"129","18",12953624,0.55,0.00767522309428965,0.00422137270185931,1.04312391180802,55.9301402019767,0.018650479116288
"130","18",12952976,1.985,0.00177467002798879,0.00352272000555775,0.870483070775362,55.9301402019767,0.0155637562793844
"131","18",12953600,1.407,0.00737309917991444,0.0103739505461396,2.56345900702534,55.9301402019767,0.0458332304866052
